amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,timestamp
18.01296937916308,21.648024685346627,22.212838627904507,19.49759919097717,22.105599915011798,27.62762796841633,31.203833173946176,33.5873600263204,34.89716772607175,35.21815068183872,33.65940650417046,31.603803214018043,29.25702708951934,25.19187131610781,23.887749427883406,23.8194220632618,25.68942802630016,25.976355761816208,26.459264673088523,25.11909181244772,22.01525306101292,8.832010247090075,18.749807632909885,28.134175814603573,31.213255811515317,33.93913562821241,35.31561077114519,35.49016502783776,34.45493904839119,32.94241731400004,0.7419472900986754,0.2449786631268641,-0.6510766878457381,-1.9416875972956444,3.0648207651899075,2.0798672103887594,1.4764823742314546,0.9232052392219,0.4164386111553192,0.0,-0.3955711214448176,-0.7490505958537461,-0.9407624106130156,-0.6327488716638177,-0.6747409136646221,-0.491809162449859,-0.418224309460395,-0.4306925490516851,-0.5364354828808499,-0.5729661357192463,-0.9505468891607152,-2.356194490192345,1.856847745205764,1.218752004601756,0.8519663123702862,0.3403819657359953,-0.2368487494351042,-0.8318763147587107,-1.5337762115892977,-1.861198271946952,0.0
17.577194063108855,22.01062226732073,21.53883163579191,19.87646663166093,22.336572738760427,28.318489129532324,31.31381855776724,33.479195725578144,34.82663652076525,35.19677875995071,33.85586672167691,31.50882517272097,28.47984648429334,25.052738719477745,23.938591655010303,24.348792047545462,25.376396227077294,25.96440019027228,26.382996615974548,25.346872391467752,22.366096610044973,10.217658051197036,18.42769592081392,27.453127082516065,30.806134725077804,33.358203778687084,35.117555209228584,35.34242700989692,34.17189287648438,32.97818903824212,-0.4636476090008061,-1.004067103468498,-1.9437840211025663,2.944197103225409,1.6447353637799231,0.7066141969768291,0.0525830609296629,-0.6107259577684591,-1.1071487177940904,-1.5791994903947868,-2.016901863596864,-2.3198468763383358,-2.563690763727947,-2.4710710653664325,-2.399645374416045,-2.1262900535927,-2.245537293079224,-2.287337985714505,-2.37258650902765,-2.430133548037701,-3.03093543341843,2.0344439357957027,-0.1746721915598964,-0.7998898842329464,-1.2446405114883994,-1.8334053931110488,-2.452283228978034,-3.1250652336269957,2.443222403174932,2.068411464263566,0.0025620000001254
18.910092005873416,21.853058800092057,20.78095873115809,20.456438865801992,23.485417947647925,28.392717242505945,30.78269565158365,33.572607232013866,35.118977046578074,35.37277182515373,33.81248701413951,31.46875241147083,28.40023726814152,25.449635367824342,25.013417795066964,24.66907357030517,25.40493912346793,25.931745319176265,26.209212725604488,25.25873879203191,22.783990335656213,11.034017197258724,20.07514836075629,27.90408835788611,31.06504481264903,33.557967565045004,34.97390643783842,35.673229489271,34.07778434726831,33.0350852308041,1.910088968236669,1.2490457723982544,0.1798535075889326,-1.1902899496825317,-2.5899376543306576,2.719587643955654,2.154877395066377,1.468066455789153,0.882651365094707,0.3665754245119401,-0.0698860008587986,-0.5045604374453383,-0.7590884326558509,-0.5807563642112936,-0.6489955295759193,-0.5404195098250618,-0.522403414241718,-0.6979028428363104,-0.8362018629877876,-0.9753864040480736,-1.464060646772065,-1.8490960041878728,1.3258176636680326,0.5606869715450562,0.0410727783165996,-0.5880026146536279,-1.204875625746599,-1.8313987104546297,-2.6476512514611987,-3.021297173646072,0.0050940000000991
17.892269354308283,21.922071807862537,19.856751981587923,20.24716106579901,23.35942435374454,28.50145173153317,31.276369093732225,33.65034620983781,35.184800371261986,35.367203334453805,33.63956120667821,31.566481029445548,28.60019229172673,25.391616654150827,24.67075227834748,24.76203787022936,24.895466921102127,26.0070803068987,26.017501622799305,25.29128513910055,22.48525550701284,8.41691828238266,20.24716097245427,27.1394860409644,31.03979224127338,33.42940066278001,35.18543018032628,35.48380190056627,34.16640670824786,32.956951470084284,-1.633215136790854,-2.300695978950515,3.041924003510434,1.5232132248956964,0.2691674787892492,-0.5624979389773715,-1.172921942740027,-1.8700426351477588,-2.356194490192345,-2.8013745237719085,3.070285185271622,2.701062271323871,2.4980915306238782,2.677945044588987,2.601173143766578,2.999695589241945,2.9168814753483163,2.8430937026918075,2.7656317090593467,2.701750073534308,2.1995925974097617,1.190289958082259,-1.128422106022605,-1.899349484721492,-2.3464860375218963,-2.9421521186813027,2.7389379785424204,2.14510118231902,1.4072224605264696,1.0776006481581957,0.0075449999999364
18.084989374253347,22.14437264883818,21.746266235399045,20.64488433290487,23.3202298928383,28.164972562117804,31.18318956680371,33.45169998702858,35.113905709280445,35.24191728925779,33.84356058197223,31.52898482552103,28.41144689131103,25.201964266046115,24.597337648780385,24.92689995406174,25.386145099737348,26.0534659409381,25.7464632395884,24.7842726137721,23.05603355594312,12.925604955366774,18.44129502585776,27.56417085412737,30.95083942832169,33.5242858489914,35.17617475742382,35.62557222107537,34.46226647840809,33.19263171867462,-0.915100754920407,-1.4559197249363272,-2.49809152919679,2.452668301559843,1.1220729599839194,0.1148766018585694,-0.5543075388237335,-1.209592541807366,-1.7782925402992995,-2.23629050650135,-2.70016360298592,-3.0896912536146166,2.8785979326672995,3.033902783284941,2.938547450900379,-3.0860941479690838,-3.115282936758576,3.0928508045220315,2.9639964894113446,2.766321797407728,2.28315394104278,1.4601391048778742,-1.2120256498463629,-1.9703118289667971,-2.375799867512968,-2.9967801570082826,2.62456070619694,1.987377265328076,1.1816990650236243,0.815691964462267,0.0100750000001426
18.1347421869651,22.11414279976273,21.69190483584344,20.778752957139627,22.62566769530856,27.993562128597137,30.98650798928652,33.33630130556187,35.19099023965393,35.31957635327196,33.65587497246557,31.61950923509847,28.76525967018038,25.23168120084602,24.712750145053324,24.15534210024472,25.07627579524966,26.18705105598833,26.91928449900728,25.587442804947877,23.08324268392553,10.778753708589637,18.64626769159841,28.07364122154977,30.815081969882105,33.53739275705386,35.03050723234736,35.598909069537825,33.84128758055959,33.10973036020469,-2.896613990462929,3.064820766979006,2.4416997886102787,1.3909428221283968,0.2186689363170373,-0.5771922242397803,-0.9521519587715802,-1.3692685629544528,-1.6645378624098506,-1.921716301180072,-2.139083177065696,-2.301703050658872,-2.267817661893797,-1.9264322201863704,-1.8295672061499697,-1.3258176636680326,-1.1193432243709187,-1.042721851430939,-0.8478169449458104,-0.8035779965104259,-1.0303768093218844,-1.7126933728695235,2.111215779280958,1.7454685105377452,1.5567127516366317,1.2132304764580175,0.828316527084285,0.4091561820620362,-0.1095595213803034,-0.3764903225920277,0.012557999999899
17.609992284772012,22.114911103150742,21.057094020850457,20.856999645501123,23.465302043527213,28.531984555852176,30.99637519515389,33.50489945539741,34.861921299054124,35.06410904963698,33.52664121722658,31.467315150872302,28.287690141858587,25.65656065819805,24.27035334206897,24.530668834079474,25.884971465791963,25.98304643691862,26.51519966516719,25.59967749471501,22.62643600391334,10.949855299424764,19.82126532851335,27.309716174624768,30.63827521901956,33.526640830432484,35.33527865383232,35.45027264172603,34.3206060898557,32.82343513381991,0.2606023806250399,-0.5667292433248655,-1.657534661127626,-2.91811605819406,1.975688100475868,1.0743735969402488,0.4266275064791782,-0.2399661821051218,-0.7853981633974483,-1.2818209063355588,-1.7156088300047732,-2.075356789531436,-2.396173214685017,-2.229602366717388,-2.2502101426742014,-2.021457649588117,-2.0344439357957027,-2.0564184271512773,-2.274410152247535,-2.410685961853797,-2.922923698159792,2.553590078159092,0.0499583951142631,-0.7406519189408133,-1.2490457635371812,-1.820774959440329,-2.4629301693969614,-3.108546837585017,2.42276264706751,2.0594387264922958,0.0150739999999132
18.385558501260466,21.812526285929167,21.14762293184581,20.613084321414835,23.060200875944453,27.6027844738812,31.19999552897852,33.49928520812127,34.77634037210684,35.27333981492013,33.81631818744439,31.4535299872232,28.191272941384423,25.494250926318884,24.097630655972093,24.619487365307783,25.23426154041543,25.575646977261805,25.91084449403304,25.575646977261805,23.659350898701646,9.81223353694778,17.95803857543419,27.81424788820276,31.05809015935077,33.61660750004948,35.32093476602967,35.53659257062169,34.320880562655475,32.78819726062269,0.7853981633974483,0.1194289248655213,-1.0303768480209603,-2.3239475996530183,2.677945044588987,1.6115900094601605,0.919209138748142,0.1872539251538237,-0.4037194398969238,-0.928981544296106,-1.4105656436796243,-1.822124137668495,-2.111215846173613,-2.057695563873813,-2.11645140311905,-1.892546872332314,-1.9264322103965783,-2.173083662590182,-2.408777530267049,-2.539305317794508,-3.0451188776537155,1.892546881191539,-0.3805063827130243,-1.0269638897900948,-1.5707963267948966,-2.204093674003967,-2.843710230483341,2.729182197386096,1.9163519128979387,1.5258827304656386,0.017554999999902
18.162127623965148,22.109710803897173,21.11659383428837,21.243173649870165,23.189786568248717,27.942698902336478,31.49682073806302,33.442281362616775,34.99693640523397,35.404885831128354,33.840716174934904,31.403899992704925,28.408601668647403,25.380293540816552,24.4292011872053,24.346043852165323,25.56863502500056,26.288821084763047,26.271708414518542,25.95682830228,22.91215483487538,14.753722092574728,17.622775633080213,26.66263927188346,31.017536428731027,33.604166407619545,35.4165337401737,35.686817657969144,34.12568997414706,33.06499402016623,-1.134169174100346,-1.6475682177061075,-2.6971734130415026,2.205823076193135,1.076854948927593,0.0391956019738542,-0.6096598871925926,-1.2424669051711366,-1.7988989503532575,-2.2857231230476907,-2.700163599132508,-3.1152829362525023,2.8785979165278985,3.141592653589793,-3.0828368285619328,-2.932569695356962,-2.934096426507838,-3.0466409409459296,3.070285185503989,2.9683469847716264,2.505084480724657,1.750649819760263,-0.7853981633974483,-1.6162196044569086,-2.1206494843880788,-2.6870772132484317,2.975081578796048,2.378917813774135,1.5804114150495172,1.2730961235295886,0.0200580000000627
18.07447692751094,22.34801089537942,20.62544087413592,19.728415411972478,23.10213619046502,27.77937117924036,31.368530114810177,33.282610109283695,34.9305868698416,35.08094577282867,33.71171272904883,31.496542202590696,28.95648457215494,25.563709728541063,24.98419459039693,24.146286485239685,25.81618213094655,25.617067351329577,26.08495691720129,25.139599722529304,21.194334306289417,11.3312508771266,19.37898867283518,27.34060514619391,31.250383292754435,33.61321859056843,35.01828673171062,35.369553921502,34.08436474315906,32.91747512386539,0.436627134644365,0.0739390395060181,-0.6254850242523174,-1.520837932915585,-2.6476513163048647,2.81984210535061,2.4116929732080554,1.992215521977432,1.7188282746468364,1.502526519558982,1.3185538863820994,1.1878976359117663,1.1999050344605418,1.6730030485878122,1.7628443235260238,2.2924511581156928,2.408777566318108,2.6098685686025704,2.7209293021827974,2.785956790491187,2.659079377850463,1.9756881428056463,-0.4868992531127492,-0.7559948198454972,-0.964413474337416,-1.2841750986307232,-1.6567906235125,-2.060268438858553,-2.553590060495207,-2.7956253578708674,0.0225359999999454
