amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,timestamp
27.387724412417683,31.077889720680965,31.387801949997414,31.01653343697501,30.179689982825288,26.599796593074384,18.32757923088238,17.082536181827578,24.98960941591878,27.98017539085275,28.199193678576417,26.731729844684004,23.50915993936631,11.42822590937856,14.7466654813679,26.124280961461608,30.722415050005093,32.91543127776314,33.74771641707949,33.90218127183998,32.96951015930639,30.047433763181957,26.271224423235008,21.485329042950813,21.98493194227163,26.94308469802255,28.11235913699268,27.71211511555888,23.193393634437413,19.987335312150627,1.7454685305230682,1.1410340638421357,0.3872936019534063,-0.2048767262472717,-0.795298820886082,-1.3360737048782756,-1.7359449947058772,0.3217505543966422,0.2573237040394326,-0.1265921252209517,-0.5977584033396246,-1.0232340899399772,-1.4801364410352782,-2.896613990462929,1.997423776569523,1.057190328385792,0.6171914265821816,0.1953915562789702,-0.2629947345910017,-0.6690430213598633,-0.9658938907883206,-1.3120254331256134,-1.725115097634686,-1.2610933837835068,-0.6578885915353183,-0.9151007632986248,-1.355980935048184,-1.892546887396861,-2.7901478223907725,-3.0509327696315838,0.0
27.279678937603023,31.253416327468862,31.295217119495675,31.017790376128524,30.104638340639728,26.004134296962363,17.602001687100383,15.786655892124644,25.16698254320295,28.563057683673875,27.78361512089548,26.511440100920915,23.031628961872308,10.27497188369319,18.07038191782125,25.589761597546858,30.34210045187475,32.881647507769564,33.83706967202301,34.21038664046521,32.78339250044303,30.31818570689033,25.956989338378488,20.74921838297457,21.888652166961265,26.556895168011103,28.47167667417841,27.539736417124765,22.662186814145286,19.936389634358303,-0.4023211350085685,-0.9793573171263152,-1.6201389576062897,-2.119949213082765,-2.6399886154134538,-3.0735161937069004,2.838707770218773,-1.272297400903163,-1.520837933700067,-1.655340085613142,-2.009655637982997,-2.416726525395823,-2.850135865555182,2.158798930342464,0.8253768606179179,-0.0475831002977063,-0.5994524632975192,-0.982793723247329,-1.3101939450389952,-1.6590619675629876,-1.9879658108121527,-2.2584676406021056,-2.388441346345543,-1.6539375586833378,-1.387685505340878,-1.5707963267948966,-2.04970992902488,-2.4638843290787107,3.1082716594653848,2.7187387362175373,0.0025500000000135
28.376889509785805,31.72958816810067,32.3455122994403,32.08248726441071,30.89463489807557,27.47512313293812,17.650105978331613,17.393727194802807,25.53188007648009,28.61588575066056,28.158556940417444,27.07255772766325,24.683841713961662,9.84084323558186,16.202635014878346,26.67581638266708,30.749390834368917,33.17802796803213,34.49495815964739,34.78934329018644,33.618528041017285,30.7487125766117,27.57758268328252,21.37312700854277,23.34406866366757,27.62931075598168,29.315934441723183,28.267895649284423,24.589727162977688,19.77350954773222,-1.1659045452833647,-1.7616274052520429,-2.481461041416136,-3.05578239073631,2.6559705830163884,2.148698274038638,1.8568478037817688,-2.19104585019204,-2.616796831391538,-2.7996428362127395,3.023500625641293,2.5324292225750358,2.0681390207969232,0.5880026141962594,-0.6435011235594704,-1.510868171894387,-2.05120214337794,-2.4565275738696224,-2.8788993162995427,3.055194095235331,2.7060500752723917,2.418062340895076,2.098870780959412,2.843093717513895,-3.0535852767349074,2.961739153797315,2.356194490192345,1.945129969724256,1.152572000069956,0.7853981633974483,0.0050630000000069
28.22481244420817,31.954303012253828,32.0278363408977,31.85586178268411,31.01421868015501,27.12417676231363,19.48989649240572,16.860886798826986,25.4227565234403,28.822982451369143,28.62803504482365,27.323887438717392,23.94685441353664,10.448765665808974,17.58351277384053,26.83271618667427,31.375045806510617,33.6080734940633,34.717252985904594,34.78540764668807,33.77695978712527,30.7226466112029,26.794869319179263,22.04262164996712,22.57616808859302,27.559671776208425,29.279485139835085,28.418696060766077,24.12970412816936,20.473279362014605,-2.662073372100822,-3.025833436425271,2.7908647168275182,2.488746008832013,2.1266671773928776,1.898916217581055,1.8157749899217608,-1.975688117573449,-2.111215853346612,-2.0344439357957027,-2.248182758313064,-2.509902036214931,-2.690931345967996,2.863292979832538,1.1341691783954224,0.6226707923752359,0.3529903674857441,0.1824154125942809,0.0084031638696969,-0.1253891218632861,-0.1220321245686034,-0.1739011928313669,-0.275426105520954,0.708626321185778,1.2597980172649212,1.2187519665718891,1.0438530965158603,0.8960553393687516,0.2587709121897569,0.0867383401428961,0.0075710000000128
28.32140502319635,31.60805272122013,32.06506972720914,32.03180557398975,30.810658539138807,27.51506480512113,19.8716141543823,18.009697666547762,25.169731848432487,28.32140502319635,28.59440487498543,27.29636703520821,24.302594716041146,12.69490869384862,16.34978835233926,26.37405675523948,31.469198571919,33.37713902999936,34.40954036099414,34.741534041532056,33.470768306304365,30.5574525882768,27.2050931440128,22.467570745258847,23.22569351113137,27.597303528917973,29.00223770203276,28.26877751324622,24.527607130676664,20.19227231776272,-1.8559140637835363,-2.4686215920530734,3.1308403795989688,2.571552174433404,2.0344439357957027,1.5163048757472324,1.1659045722818744,-2.922923699585941,-3.094009552657976,2.8564749166011536,2.42427093708101,2.076086532523656,1.518213266902016,0.0,-1.1659045548072418,-2.043702901074458,-2.528036546199294,-2.898856142006826,2.9683469764093,2.5930432345749543,2.2655346029916,1.9370518839699853,1.6461252192866307,2.194819368120781,2.74451320542941,2.4837040770147705,2.08235245655277,1.52083793383023,0.6947382761967031,0.4825132773160542,0.0100700000000131
28.02130930010842,31.640644529942563,31.67477985788502,31.490402561252463,30.7041331904325,27.05543397296121,19.816971579767028,16.806671316765293,26.07063465726793,29.0538896963466,29.282866581402203,27.194659856264582,22.98097863660277,13.25152963224106,18.16375999086417,26.29182617621602,31.477482562315004,33.791437908795544,34.43800762111151,34.91797062971732,33.61038235376685,30.7594390596266,26.23811565778988,21.194823065656653,23.582581430721568,27.86214488468309,28.953259282243543,28.251665672339172,23.12500656387169,19.91077502081344,2.7104539238814587,2.322309149522237,1.911412581455478,1.60736538301802,1.3419974545083966,1.0617254418107245,0.91794970252081,-3.009041118448666,-2.8414214611930446,-2.830045841335522,-2.9996955966696124,-3.1016139661543405,2.9123607093306307,1.4711276652747072,0.7454194629552106,-0.0665681622386443,-0.3487710383603898,-0.4971078953932018,-0.6313489433775359,-0.7389200162980295,-0.8259165037151217,-0.8981257368895484,-0.8960553264691726,0.0798299863335852,0.6132072876806639,0.6805212689253491,0.4563484813279007,0.2321038426433796,-0.2914567944778671,-0.5880026035475675,0.0125540000000228
27.352483793425023,30.6363610701308,31.2080327939216,30.73955195884356,29.987335316471476,26.153806244173087,18.113159876330005,16.62798087379667,24.6246391959331,27.615680141027063,27.786013846553917,26.20341650147534,22.79519178876552,10.5887017474579,17.18688043415326,25.302124536837734,30.214353768002347,32.42139986339846,33.54854132337544,33.950192214492546,32.53384540811352,29.41453565349967,26.23617765136,20.47490639896248,22.501669346851223,26.801538894415163,28.13692803848633,27.35406110066253,22.78617241560206,18.636438534760696,-0.1338109805929976,-0.7114590993872673,-1.3614109235738274,-1.912952205087298,-2.455863112933596,-2.9656530325037256,3.030935429962113,-1.019141346569186,-1.3068326163184043,-1.5152978215491797,-1.9614033556763064,-2.3408110995848115,-2.880990256276468,1.9756880945778807,0.8288490263928502,-0.1453100081357096,-0.5803981599658401,-0.9591992868543436,-1.3734007787375624,-1.7139544152051662,-2.015666774666827,-2.313666986607262,-2.619758329419008,-1.9591150221753963,-1.60411732341754,-1.7960731201697344,-2.1829488165814963,-2.601173174360812,2.779048402939152,2.6546934130775366,0.0150700000000085
27.121300266495037,30.81702672893524,30.971172372336483,30.94562677037224,29.94909003078782,26.55282002302161,19.25545626829149,16.08910490847599,24.841130430988677,27.39636457451356,27.27393065996763,26.603924872509623,24.18388145037372,11.100700587570287,12.109705098282168,25.35955232251416,29.99759522986309,32.34473935798048,33.405189635189416,33.65268284876871,32.556727660363194,30.228233173432816,26.089105332766994,20.76031157961128,22.707462690064112,26.444867358534797,27.85284151897577,28.0026607834396,23.55962185997258,20.21432540340504,-0.4461055472957027,-1.032574582969369,-1.7607845984168085,-2.356194490192345,-2.927531993224648,2.79997716904592,2.4592761062750848,-1.7818896730786882,-1.9086745073751872,-2.248504581468351,-2.7038013698332373,3.099950073563124,2.591739490356578,1.695151321341658,0.1106572268881026,-1.1501329591216602,-1.584879902949658,-2.0152155762895485,-2.4505084496611067,-2.831537479866317,3.057580337952649,2.702479974285792,2.3874342933209904,2.936197246579633,-2.8095331405206307,-3.0566908619451367,2.653756194742199,2.089942431625985,1.2397002594445252,0.9707460992477857,0.0175250000000062
27.711955386197538,31.818274023736585,31.82757215209374,31.3519632743444,30.5010673947918,27.2276750354996,18.043419065893417,16.629059955673114,25.99277342236173,29.08462291514059,29.06602400207209,27.32043417571888,24.24408087000205,9.10857549575509,16.205513964962364,26.53189831127955,31.04677582980551,33.26373441915125,34.44629591904722,34.856987476943175,33.346357057253854,30.731231779646848,26.472540375892315,21.25701421829477,23.52159807221531,27.509636655533548,28.780543590596785,28.27969007289056,23.074927241602467,20.3552475230261,-0.5467888365164981,-0.9249804163811864,-1.3847381463969692,-1.7178746840745702,-2.0464915502511127,-2.383965166709157,-2.396173190820398,0.0665681652370346,-0.0906598920730451,-0.0475831056678154,-0.3066763247374449,-0.507098520343246,-0.8441540055476111,-1.892546887796212,2.93049931521218,2.476818169292108,2.176340966728718,1.9949907030358116,1.7950310877974764,1.6688416035261873,1.5513812901333492,1.4920123672603265,1.398605505970251,2.466851717809824,3.020968978554444,2.988943325958074,2.626519816626999,2.442400043404628,1.761980784272056,1.6575346686926735,0.020023000000009
27.26460006368479,30.652651248915436,31.076500972772084,30.8249154830718,29.85936207247196,25.64318085239546,17.039800585870424,16.936800954247563,24.26716821407769,27.970733217117605,28.16092590680833,26.63096016000816,22.63288117689678,11.086534499180484,16.83129952073543,24.824139932842503,30.160648629412663,32.251590308834096,33.46390476336511,33.75066096988553,32.64129642062023,29.574581365789054,25.617364673686176,19.48952630345088,21.339593363135805,26.730463763929425,28.349417292173516,27.11047401481073,23.01349562665885,18.639418356000803,1.8438050378397208,1.1830261735222436,0.491418257504523,-0.0767718917956377,-0.6435010842731994,-1.1902899589304088,-1.5707963267948966,0.6055446378588797,0.3906070500453419,0.1067356712963567,-0.2997760846666421,-0.6973908570894708,-1.1659045451337515,-3.017237659043032,2.2655345941985368,1.4685896125263844,0.8831250674880674,0.4248321790737517,-0.0094336823821342,-0.3737268228252768,-0.7120008361113406,-1.0278451601814729,-1.3597030040380405,-0.7853981633974483,-0.309702936757596,-0.6107259787885874,-1.0158005746599224,-1.5511909962984374,-2.3784130936425925,-2.6546934565705373,0.0225599999999985
